project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
openclaw_openclaw,GHSA-p4wh-cr8m-gm6c,security_advisories,"CWE-184,CWE-829",2026-02-24T05:27:21Z,,GHSA-p4wh-cr8m-gm6c,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-p4x4-2r7f-wjxg,security_advisories,,2026-03-29T03:06:35Z,,GHSA-p4x4-2r7f-wjxg,correct,yes,no,plugin_based_ai_extension,high,uncertain_existing_module,webhook_system,"message_pipeline, plugin_loader",A,传统类型漏洞,webhook_system,"message_pipeline, plugin_loader",uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,none,no,medium,low,,,,
openclaw_openclaw,GHSA-p536-vvpp-9mc8,security_advisories,CWE-400,2026-02-18T03:38:41Z,,GHSA-p536-vvpp-9mc8,correct,yes,no,ai_agent_framework,medium,uncertain_existing_module,insufficient_evidence,"agent_core, agent_memory, agent_planning, tool_execution, llm_provider_abstraction, prompt_management, token_management, rest_api, chat_session, database_orm",INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,"agent_core, agent_memory, agent_planning, tool_execution, llm_provider_abstraction, prompt_management, token_management, rest_api, chat_session, database_orm",uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-p7gr-f84w-hqg5,security_advisories,"CWE-269,CWE-284",2026-03-02T05:46:03Z,,GHSA-p7gr-f84w-hqg5,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,authorization,authentication,A,传统类型漏洞,authorization,authentication,uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,insufficient_evidence,uncertain,unknown,uncertain,medium,medium,,,,
openclaw_openclaw,GHSA-pfv7-rr5m-qmv6,security_advisories,,2026-02-21T10:34:07Z,,GHSA-pfv7-rr5m-qmv6,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-pg2v-8xwh-qhcc,security_advisories,CWE-918,2026-02-15T14:33:08Z,,GHSA-pg2v-8xwh-qhcc,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,user_input,url,injection,server_side_request_forgery,no,none,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-pj5x-38rw-6fph,security_advisories,CWE-78,2026-02-21T10:34:04Z,,GHSA-pj5x-38rw-6fph,correct,yes,no,plugin_based_ai_extension,low,uncertain_existing_module,tool_execution,input_validation,A,传统类型漏洞,tool_execution,input_validation,uncertain_existing_module,insufficient_evidence,insufficient_evidence,injection,command_injection,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-pjvx-rx66-r3fg,security_advisories,"CWE-639,CWE-863",2026-03-08T14:26:55Z,,GHSA-pjvx-rx66-r3fg,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",uncertain_existing_module,user_input,identifier,auth_bypass,insufficient_authorization,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-ppwq-6v66-5m6j,security_advisories,"CWE-200,CWE-863",2026-03-24T17:37:00Z,,GHSA-ppwq-6v66-5m6j,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-pw7h-9g6p-c378,security_advisories,"CWE-285,CWE-863",2026-03-24T17:37:05Z,,GHSA-pw7h-9g6p-c378,correct,yes,no,llm_application_platform,low,uncertain_existing_module,authorization,"authentication, api_key_management",A,传统类型漏洞,authorization,"authentication, api_key_management",uncertain_existing_module,api_input,unspecified,auth_bypass,missing_permission_check,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-q2gc-xjqw-qp89,security_advisories,,2026-04-08T05:33:40Z,,GHSA-q2gc-xjqw-qp89,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-q2qc-744p-66r2,security_advisories,,2026-03-26T19:56:58Z,,GHSA-q2qc-744p-66r2,correct,yes,no,llm_application_platform,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-q399-23r3-hfx4,security_advisories,"CWE-367,CWE-426",2026-03-02T05:46:02Z,,GHSA-q399-23r3-hfx4,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,tool_execution,plugin_loader,A,传统类型漏洞,tool_execution,plugin_loader,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-q3jj-46pq-826r,security_advisories,,2026-04-23T16:32:00Z,,GHSA-q3jj-46pq-826r,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,insufficient_evidence,,,,
openclaw_openclaw,GHSA-q447-rj3r-2cgh,security_advisories,CWE-400,2026-02-15T14:30:52Z,,GHSA-q447-rj3r-2cgh,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,n/a,A,传统类型漏洞,insufficient_evidence,n/a,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-q6qf-4p5j-r25g,security_advisories,"CWE-200,CWE-284",2026-02-24T05:27:16Z,,GHSA-q6qf-4p5j-r25g,correct,yes,no,llm_application_platform,low,uncertain_existing_module,authentication,"authorization, config_loader, rest_api",A,传统类型漏洞,authentication,"authorization, config_loader, rest_api",uncertain_existing_module,api_input,http_request,auth_bypass,insufficient_authorization,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-q8ff-7ffm-m3r9,security_advisories,CWE-613,2026-04-24T19:42:11Z,,GHSA-q8ff-7ffm-m3r9,correct,yes,no,kubernetes_operator,low,needs_new_module_type,other,"rest_api, cron_scheduler",A,传统类型漏洞,other,"rest_api, cron_scheduler",needs_new_module_type,api_input,insufficient_evidence,auth_bypass,session_expiration,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-q9w8-cf67-r238,security_advisories,,2026-03-31T21:51:35Z,,GHSA-q9w8-cf67-r238,correct,yes,no,unknown,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qc36-x95h-7j53,security_advisories,CWE-863,2026-03-12T17:01:21Z,,GHSA-qc36-x95h-7j53,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-qcc3-jqwp-5vh2,security_advisories,,2026-03-31T21:45:40Z,,GHSA-qcc3-jqwp-5vh2,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-qcc4-p59m-p54m,security_advisories,"CWE-59,CWE-367",2026-02-26T22:40:37Z,,GHSA-qcc4-p59m-p54m,correct,yes,no,unknown,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,unknown,unknown,unknown,unknown,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-qcj9-wwgw-6gm8,security_advisories,,2026-03-31T21:45:26Z,,GHSA-qcj9-wwgw-6gm8,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qf48-qfv4-jjm9,security_advisories,"CWE-22,CWE-863",2026-03-29T03:06:41Z,,GHSA-qf48-qfv4-jjm9,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,rest_api,"authorization, input_validation",A,传统类型漏洞,rest_api,"authorization, input_validation",uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-qhrr-grqp-6x2g,security_advisories,CWE-426,2026-02-23T00:52:00Z,,GHSA-qhrr-grqp-6x2g,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,plugin_loader,tool_execution,A,传统类型漏洞,plugin_loader,tool_execution,uncertain_existing_module,user_input,environment_variable,logic_flaw,untrusted_search_path,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-qj22-xqjr-v83v,security_advisories,CWE-863,2026-02-26T03:58:21Z,,GHSA-qj22-xqjr-v83v,correct,yes,no,llm_application_platform,medium,uncertain_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",uncertain_existing_module,api_input,unknown,auth_bypass,insufficient_permission_check,no,none,no,medium,medium,,,,
openclaw_openclaw,GHSA-qj77-c3c8-9c3q,security_advisories,CWE-78,2026-02-14T21:53:48Z,,GHSA-qj77-c3c8-9c3q,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-qm2m-28pf-hgjw,security_advisories,"CWE-266,CWE-863",2026-03-26T19:56:52Z,,GHSA-qm2m-28pf-hgjw,correct,yes,no,plugin_based_ai_extension,medium,uncertain_existing_module,authorization,"authentication, api_key_management",A,传统类型漏洞,authorization,"authentication, api_key_management",uncertain_existing_module,api_input,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-qm77-8qjp-4vcm,security_advisories,,2026-04-02T19:21:45Z,,GHSA-qm77-8qjp-4vcm,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qm9x-v7cx-7rq4,security_advisories,CWE-863,2026-03-24T17:36:42Z,,GHSA-qm9x-v7cx-7rq4,correct,yes,no,unknown,low,uncertain_existing_module,authorization,"authentication, api_key_management",A,传统类型漏洞,authorization,"authentication, api_key_management",uncertain_existing_module,unknown,unknown,auth_bypass,incorrect_authorization,no,none,no,medium,low,,,,
openclaw_openclaw,GHSA-qmwg-qprg-3j38,security_advisories,CWE-693,2026-04-16T15:19:36Z,,GHSA-qmwg-qprg-3j38,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,unknown,unknown,protection_mechanism_failure,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-qpjj-47vm-64pj,security_advisories,,2026-02-16T00:31:46Z,,GHSA-qpjj-47vm-64pj,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qqq7-4hxc-x63c,security_advisories,CWE-668,2026-04-08T05:33:36Z,,GHSA-qqq7-4hxc-x63c,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,unknown,low,,,,
openclaw_openclaw,GHSA-qrp5-gfw2-gxv4,security_advisories,,2026-04-21T20:44:32Z,,GHSA-qrp5-gfw2-gxv4,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qrq5-wjgg-rvqw,security_advisories,CWE-22,2026-02-14T21:48:57Z,,GHSA-qrq5-wjgg-rvqw,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,low,,,,
openclaw_openclaw,GHSA-qvr7-g57c-mrc7,security_advisories,CWE-636,2026-03-12T17:01:22Z,,GHSA-qvr7-g57c-mrc7,correct,yes,yes,ai_agent_framework,medium,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-qw99-grcx-4pvm,security_advisories,CWE-284,2026-02-14T15:24:09Z,,GHSA-qw99-grcx-4pvm,correct,yes,no,plugin_based_ai_extension,medium,matched_existing_module,plugin_loader,"rest_api, message_pipeline, authentication, authorization, config_loader",A,传统类型漏洞,plugin_loader,"rest_api, message_pipeline, authentication, authorization, config_loader",matched_existing_module,api_input,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,no,easy,medium,,,,
openclaw_openclaw,GHSA-qx8j-g322-qj6m,security_advisories,,2026-04-08T05:33:47Z,,GHSA-qx8j-g322-qj6m,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,N/A,N/A,INSUFFICIENT_EVIDENCE,insufficient_evidence,N/A,N/A,insufficient_evidence,N/A,N/A,N/A,N/A,uncertain,none,uncertain,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-qxgf-hmcj-3xw3,security_advisories,,2026-03-29T03:06:43Z,,GHSA-qxgf-hmcj-3xw3,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,证据不足,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-r294-2894-92j3,security_advisories,CWE-79,2026-02-24T05:27:23Z,,GHSA-r294-2894-92j3,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-r39h-4c2p-3jxp,security_advisories,CWE-94,2026-04-24T19:42:11Z,,GHSA-r39h-4c2p-3jxp,correct,yes,no,ai_agent_framework,low,uncertain_existing_module,tool_execution,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,tool_execution,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-r54r-wmmq-mh84,security_advisories,"CWE-59,CWE-367",2026-03-03T04:14:16Z,,GHSA-r54r-wmmq-mh84,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-r5fq-947m-xm57,security_advisories,CWE-22,2026-02-19T11:23:58Z,,GHSA-r5fq-947m-xm57,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,path_traversal,insufficient_evidence,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-r5h9-vjqc-hq3r,security_advisories,,2026-02-14T21:22:04Z,,GHSA-r5h9-vjqc-hq3r,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-r65x-2hqr-j5hf,security_advisories,"CWE-290,CWE-863",2026-02-26T22:40:36Z,,GHSA-r65x-2hqr-j5hf,correct,yes,no,plugin_based_ai_extension,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-r6qf-8968-wj9q,security_advisories,"CWE-436,CWE-863",2026-03-08T14:26:58Z,,GHSA-r6qf-8968-wj9q,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-r6xh-pqhr-v4xh,security_advisories,CWE-284,2026-04-23T16:31:59Z,,GHSA-r6xh-pqhr-v4xh,correct,yes,no,insufficient_evidence,low,insufficient_evidence,N/A,N/A,INSUFFICIENT_EVIDENCE,insufficient_evidence,N/A,N/A,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-r77c-2cmr-7p47,security_advisories,,2026-04-16T15:18:44Z,,GHSA-r77c-2cmr-7p47,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-r7vr-gr74-94p8,security_advisories,CWE-285,2026-03-13T04:34:35Z,,GHSA-r7vr-gr74-94p8,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,authorization,insufficient_evidence,A,传统类型漏洞,authorization,insufficient_evidence,uncertain_existing_module,user_input,insufficient_evidence,auth_bypass,missing_authorization_check,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-r9q5-c7qc-p26w,security_advisories,CWE-294,2026-02-26T03:58:15Z,,GHSA-r9q5-c7qc-p26w,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,low,,,,
openclaw_openclaw,GHSA-rchv-x836-w7xp,security_advisories,,2026-03-08T14:26:54Z,,GHSA-rchv-x836-w7xp,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,agent_core,insufficient_evidence,A,传统类型漏洞,agent_core,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-rf6h-5gpw-qrgq,security_advisories,"CWE-288,CWE-863",2026-03-26T19:56:57Z,,GHSA-rf6h-5gpw-qrgq,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,easy,insufficient_evidence,,,,
openclaw_openclaw,GHSA-rfqg-qgf8-xr9x,security_advisories,,2026-03-31T21:45:27Z,,GHSA-rfqg-qgf8-xr9x,correct,yes,no,ai_agent_framework,high,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-rg8m-3943-vm6q,security_advisories,,2026-03-31T21:45:34Z,,GHSA-rg8m-3943-vm6q,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,insufficient_evidence,uncertain,easy,insufficient_evidence,,,,
openclaw_openclaw,GHSA-rhfg-j8jq-7v2h,security_advisories,CWE-918,2026-03-26T19:57:00Z,,GHSA-rhfg-j8jq-7v2h,correct,yes,no,llm_application_platform,high,matched_existing_module,tool_execution,"tool_registry, agent_core, rest_api, config_loader",B,AI功能实现+传统方式,tool_execution,"tool_registry, agent_core, rest_api, config_loader",matched_existing_module,user_input,natural_language_text,injection,server_side_request_forgery,yes,none,no,medium,high,,,,
openclaw_openclaw,GHSA-rj2p-j66c-mgqh,security_advisories,CWE-918,2026-04-16T15:19:38Z,,GHSA-rj2p-j66c-mgqh,correct,yes,no,insufficient_evidence,low,insufficient_evidence,insufficient_evidence,none,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,none,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-rm2p-j3r7-4x4j,security_advisories,CWE-863,2026-02-26T03:58:28Z,,GHSA-rm2p-j3r7-4x4j,correct,yes,no,ai_application_platform,low,uncertain_existing_module,authorization,"rest_api, authentication",A,传统类型漏洞,authorization,"rest_api, authentication",uncertain_existing_module,insufficient_evidence,insufficient_evidence,auth_bypass,insufficient_evidence,no,none,no,easy,low,,,,
openclaw_openclaw,GHSA-rm59-992w-x2mv,security_advisories,CWE-400,2026-03-24T17:36:51Z,,GHSA-rm59-992w-x2mv,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,uncertain,unknown,uncertain,easy,low,,,,
openclaw_openclaw,GHSA-rm5c-4rmf-vvhw,security_advisories,,2026-03-31T21:46:06Z,,GHSA-rm5c-4rmf-vvhw,correct,yes,no,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,INSUFFICIENT_EVIDENCE,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,insufficient_evidence,medium,insufficient_evidence,,,,
openclaw_openclaw,GHSA-rmxw-jxxx-4cpc,security_advisories,,2026-02-14T21:05:28Z,,GHSA-rmxw-jxxx-4cpc,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,insufficient_evidence,A,传统类型漏洞,insufficient_evidence,insufficient_evidence,uncertain_existing_module,unknown,unknown,unknown,unknown,uncertain,unknown,uncertain,medium,low,,,,
openclaw_openclaw,GHSA-rq6g-px6m-c248,security_advisories,"CWE-284,CWE-639",2026-02-15T14:32:16Z,,GHSA-rq6g-px6m-c248,correct,yes,no,ai_application_platform,high,matched_existing_module,authentication,"websocket_server, chat_session, agent_core, agent_planning, tool_execution, llm_provider_abstraction, message_pipeline, rest_api, config_loader, database_orm, plugin_loader",A,传统类型漏洞,authentication,"websocket_server, chat_session, agent_core, agent_planning, tool_execution, llm_provider_abstraction, message_pipeline, rest_api, config_loader, database_orm, plugin_loader",matched_existing_module,user_input,websocket_connection,auth_bypass,missing_authentication,no,none,no,medium,high,,,,
